rx_spreadFactor,rx_rssi,rx_loRaSNR,power,location,distance
8,-109.0,5.2,5,410,559.5615890229241
9,-104.0,10.2,5,410,185.05154342307281
9,-113.0,7.8,5,410,559.5615890229241
10,-102.6,7.74,6,410,185.05154342307281
7,-104.75,7.7,6,410,185.05154342307281
7,-111.0,5.8,6,410,559.5615890229241
8,-101.0,9.8,6,410,185.05154342307281
8,-106.33333333333333,6.666666666666667,6,410,559.5615890229241
8,-99.0,-3.8,6,410,520.3892151280121
9,-105.0,8.8,6,410,185.05154342307281
9,-113.0,4.8,6,410,559.5615890229241
10,-100.66666666666667,8.433333333333334,7,410,185.0515434230728
10,-107.0,6.65,7,410,559.5615890229241
7,-101.66666666666667,7.6000000000000005,7,410,185.0515434230728
7,-109.5,4.75,7,410,559.5615890229241
8,-103.66666666666667,8.733333333333333,7,410,185.0515434230728
8,-107.0,-0.8999999999999999,7,410,520.3892151280121
9,-104.33333333333333,8.666666666666666,7,410,185.0515434230728
9,-103.0,8.2,7,410,559.5615890229241
9,-108.0,1.5,7,410,520.3892151280121
10,-101.0,8.733333333333333,8,410,185.0515434230728
10,-102.0,7.0,8,410,559.5615890229241
10,-102.0,3.2,8,410,520.3892151280121
7,-99.0,8.92,8,410,185.05154342307281
8,-99.4,9.16,8,410,185.05154342307281
9,-102.5,9.825,8,410,185.05154342307281
9,-113.0,-5.2,8,410,520.3892151280121
10,-101.25,8.675,9,410,185.05154342307281
10,-106.0,6.8,9,410,559.5615890229241
7,-101.0,5.64,9,410,185.05154342307281
8,-101.4,9.74,9,410,185.05154342307281
9,-100.5,8.875,9,51,185.05154342307281
9,-107.0,6.8,9,51,559.5615890229241
10,-95.25,9.725000000000001,10,51,284.1894450116031
10,-104.0,-6.5,10,51,598.8531374867952
7,-94.2,9.219999999999999,10,51,284.1894450116031
8,-95.6,10.5,10,51,284.1894450116031
9,-97.0,11.35,10,51,284.1894450116031
9,-109.0,2.3333333333333335,10,51,598.8531374867952
10,-94.2,10.0,11,51,284.1894450116031
7,-97.2,9.12,11,51,284.1894450116031
8,-102.2,9.059999999999999,11,51,284.1894450116031
9,-97.75,9.5,11,51,284.1894450116031
9,-105.0,8.5,11,51,598.8531374867952
10,-92.0,10.3,12,51,284.1894450116031
7,-93.2,7.140000000000001,12,51,284.1894450116031
8,-95.6,10.08,12,51,284.1894450116031
9,-94.0,8.5,12,51,284.1894450116031
9,-105.0,2.2,12,51,598.8531374867952
10,-92.8,10.78,13,51,284.1894450116031
7,-97.0,6.825,13,51,284.1894450116031
7,-102.0,8.5,13,51,598.8531374867952
8,-97.5,9.825,13,51,284.1894450116031
8,-97.0,10.0,13,51,598.8531374867952
9,-102.75,6.325,13,51,284.1894450116031
9,-105.0,7.5,13,51,598.8531374867952
10,-89.2,10.719999999999999,14,51,284.1894450116031
7,-92.8,9.14,14,51,284.1894450116031
8,-90.0,10.833333333333334,14,51,284.1894450116031
8,-106.5,2.6,14,51,598.8531374867952
9,-94.4,11.459999999999999,14,51,284.1894450116031
10,-92.33333333333333,10.133333333333333,15,51,284.1894450116031
10,-96.0,7.0,15,51,598.8531374867952
7,-92.0,9.4,15,51,284.1894450116031
7,-100.5,6.0,15,51,598.8531374867952
8,-89.8,10.8,15,51,284.1894450116031
9,-94.0,10.7,15,51,284.1894450116031
9,-101.0,11.5,15,51,598.8531374867952
10,-87.33333333333333,9.5,16,51,284.1894450116031
10,-94.0,11.0,16,51,598.8531374867952
7,-92.0,9.45,16,51,284.1894450116031
7,-101.0,8.8,16,51,598.8531374867952
8,-91.25,11.0,16,51,284.1894450116031
8,-92.0,4.8,16,51,598.8531374867952
9,-89.5,10.0,16,51,284.1894450116031
9,-103.5,10.75,16,51,598.8531374867952
9,-111.0,-2.2,16,51,465.7642026253589
10,-84.5,10.575,17,51,284.1894450116031
10,-96.0,11.0,17,51,598.8531374867952
7,-89.4,8.919999999999998,17,51,284.1894450116031
8,-90.2,11.1,17,51,284.1894450116031
9,-91.0,11.8,17,51,284.1894450116031
9,-96.0,11.0,17,51,598.8531374867952
10,-86.0,10.066666666666666,18,51,284.1894450116031
10,-91.5,11.4,18,51,598.8531374867952
7,-87.8,9.66,18,51,284.1894450116031
8,-84.6,10.559999999999999,18,51,284.1894450116031
9,-90.75,11.75,18,51,284.1894450116031
9,-94.0,10.8,18,51,598.8531374867952
10,-87.66666666666667,10.833333333333334,19,51,284.1894450116031
10,-93.0,7.8,19,51,598.8531374867952
7,-89.8,9.440000000000001,19,51,284.1894450116031
8,-88.5,11.0,19,51,284.1894450116031
8,-94.33333333333333,10.5,19,51,598.8531374867952
9,-94.33333333333333,10.1,19,51,284.1894450116031
9,-93.0,10.15,19,51,598.8531374867952
10,-94.8,9.8,1,51,284.1894450116031
7,-100.25,8.35,1,51,284.1894450116031
7,-108.0,1.8,1,51,465.7642026253589
8,-95.4,10.84,1,51,284.1894450116031
9,-98.4,10.58,1,51,284.1894450116031
10,-87.25,10.625,20,51,284.1894450116031
10,-99.0,10.0,20,51,598.8531374867952
7,-89.25,9.5,20,51,284.1894450116031
7,-92.0,2.8,20,51,598.8531374867952
8,-91.0,10.9,20,51,284.1894450116031
8,-96.0,5.9,20,51,598.8531374867952
9,-92.2,12.279999999999998,20,51,284.1894450116031
10,-95.5,7.5,2,51,284.1894450116031
10,-106.0,5.5,2,51,598.8531374867952
7,-99.0,9.14,2,51,284.1894450116031
8,-98.33333333333333,9.666666666666666,2,51,284.1894450116031
8,-105.0,7.35,2,51,598.8531374867952
9,-102.0,9.14,2,51,284.1894450116031
10,-99.2,8.1,3,51,284.1894450116031
7,-101.66666666666667,7.7,3,51,284.1894450116031
7,-111.0,4.8,3,51,598.8531374867952
8,-102.2,7.359999999999999,3,51,284.1894450116031
9,-105.4,9.319999999999999,3,51,284.1894450116031
10,-96.0,7.76,4,51,284.1894450116031
7,-98.2,9.059999999999999,4,51,284.1894450116031
8,-96.8,7.0,4,51,284.1894450116031
9,-100.4,11.280000000000001,4,51,284.1894450116031
10,-104.2,7.359999999999999,5,51,284.1894450116031
7,-103.2,8.6,5,51,284.1894450116031
8,-103.4,7.0200000000000005,5,51,284.1894450116031
9,-103.2,10.62,5,51,284.1894450116031
10,-97.0,10.025,6,51,284.1894450116031
10,-108.0,-8.5,6,51,598.8531374867952
7,-105.4,7.0,6,51,284.1894450116031
8,-101.0,9.775,6,51,284.1894450116031
8,-106.0,-11.8,6,51,465.7642026253589
9,-100.75,10.875,6,51,284.1894450116031
9,-108.0,6.0,6,51,598.8531374867952
10,-95.2,10.08,7,51,284.1894450116031
7,-100.8,8.4,7,51,284.1894450116031
8,-101.6,9.280000000000001,7,51,284.1894450116031
9,-102.4,11.16,7,51,284.1894450116031
10,-98.4,8.84,8,51,284.1894450116031
7,-100.0,8.875,8,51,284.1894450116031
7,-102.0,7.2,8,51,598.8531374867952
8,-98.2,10.62,8,51,284.1894450116031
9,-98.6,10.98,8,51,284.1894450116031
10,-96.4,9.440000000000001,9,51,284.1894450116031
7,-102.8,9.22,9,51,284.1894450116031
8,-95.8,10.14,9,51,284.1894450116031
9,-104.25,10.3,9,35,284.1894450116031
9,-115.0,-1.0,9,35,598.8531374867952
10,-85.33333333333333,9.266666666666667,10,35,152.22048155111145
10,-98.0,8.65,10,35,653.6680498350745
7,-88.6,9.2,10,35,152.22048155111145
8,-89.4,7.0,10,35,152.22048155111145
9,-93.2,11.580000000000002,10,35,152.22048155111145
10,-88.6,10.919999999999998,11,35,152.22048155111145
7,-84.0,8.84,11,35,152.22048155111145
8,-84.4,10.959999999999999,11,35,152.22048155111145
9,-90.4,11.22,11,35,152.22048155111145
10,-84.0,9.440000000000001,12,35,152.22048155111145
7,-83.4,9.940000000000001,12,35,152.22048155111145
8,-81.6,11.1,12,35,152.22048155111145
9,-87.25,12.075,12,35,152.22048155111145
9,-111.0,6.0,12,35,653.6680498350745
10,-88.0,10.45,13,35,152.22048155111145
10,-101.0,8.5,13,35,653.6680498350745
7,-84.0,9.66,13,35,152.22048155111145
8,-85.2,9.540000000000001,13,35,152.22048155111145
9,-90.6,11.34,13,35,152.22048155111145
10,-83.5,10.3,14,35,152.22048155111145
10,-94.0,9.2,14,35,653.6680498350745
7,-80.4,9.24,14,35,152.22048155111145
8,-81.75,11.325,14,35,152.22048155111145
8,-103.0,9.0,14,35,653.6680498350745
9,-90.4,11.420000000000002,14,35,152.22048155111145
10,-88.2,9.64,15,35,152.22048155111145
7,-84.6,9.540000000000001,15,35,152.22048155111145
8,-83.2,11.02,15,35,152.22048155111145
9,-90.0,10.679999999999998,15,35,152.22048155111145
10,-82.66666666666667,12.033333333333333,16,35,152.22048155111145
10,-95.5,9.0,16,35,653.6680498350745
7,-88.4,9.26,16,35,152.22048155111145
8,-85.25,10.75,16,35,152.22048155111145
8,-99.0,11.0,16,35,653.6680498350745
9,-86.0,11.75,16,35,152.22048155111145
9,-111.0,6.0,16,35,653.6680498350745
10,-81.0,11.375,17,35,152.22048155111145
10,-97.0,9.2,17,35,653.6680498350745
7,-84.2,9.419999999999998,17,35,152.22048155111145
8,-81.0,11.35,17,35,152.22048155111145
8,-99.33333333333333,7.666666666666667,17,35,653.6680498350745
9,-89.0,10.2,17,35,152.22048155111145
9,-101.0,12.0,17,35,653.6680498350745
10,-78.8,11.020000000000001,18,35,152.22048155111145
7,-81.4,9.48,18,35,152.22048155111145
8,-81.4,11.059999999999999,18,35,152.22048155111145
9,-84.6,11.819999999999999,18,35,152.22048155111145
10,-81.6,10.940000000000001,19,35,152.22048155111145
7,-80.75,8.525,19,35,152.22048155111145
7,-95.0,10.0,19,35,653.6680498350745
8,-79.75,11.2,19,35,152.22048155111145
8,-99.0,11.5,19,35,653.6680498350745
9,-82.0,11.280000000000001,19,35,152.22048155111145
10,-92.0,10.8,1,35,152.22048155111145
10,-97.0,8.5,1,35,152.22048155111145
10,-98.57142857142857,8.214285714285714,1,35,152.22048155111148
10,-103.0,6.2,1,35,653.6680498350745
7,-103.0,7.8,1,35,152.22048155111145
7,-104.0,6.5,1,35,653.6680498350745
7,-100.42857142857143,7.371428571428571,1,35,152.22048155111148
7,-100.0,6.5,1,35,653.6680498350745
8,-93.0,10.8,1,35,152.22048155111145
8,-102.0,10.5,1,35,152.22048155111145
8,-96.25,10.0375,1,35,152.22048155111145
9,-94.0,11.5,1,35,152.22048155111145
9,-103.0,11.2,1,35,152.22048155111145
9,-100.875,8.7,1,35,152.22048155111145
10,-80.4,10.64,20,35,152.22048155111145
7,-83.25,9.675,20,35,152.22048155111145
7,-94.0,9.8,20,35,653.6680498350745
8,-84.25,10.875,20,35,152.22048155111145
8,-99.0,10.0,20,35,653.6680498350745
9,-86.4,12.0,20,35,152.22048155111145
10,-97.6,9.82,2,35,152.22048155111145
7,-93.0,-1.5,2,35,152.22048155111145
7,-93.0,9.2,2,35,152.22048155111145
7,-97.375,9.075,2,35,152.22048155111145
8,-99.0,10.5,2,35,152.22048155111145
8,-99.0,9.2,2,35,152.22048155111145
8,-100.0,10.34,2,35,152.22048155111145
8,-106.66666666666667,1.8333333333333333,2,35,653.6680498350745
9,-97.0,8.2,2,35,152.22048155111145
9,-97.0,11.0,2,35,152.22048155111145
9,-97.42857142857143,10.87142857142857,2,35,152.22048155111148
9,-109.0,4.2,2,35,653.6680498350745
10,-101.2,8.819999999999999,3,35,152.22048155111145
7,-95.5,8.0,3,35,152.22048155111145
7,-106.0,5.8,3,35,653.6680498350745
8,-102.6,8.64,3,35,152.22048155111145
9,-104.5,9.375,3,35,152.22048155111145
9,-114.0,4.2,3,35,653.6680498350745
9,-93.4,9.84,4,35,152.22048155111145
7,-98.5,9.15,4,35,152.22048155111145
7,-107.0,5.8,4,35,653.6680498350745
8,-95.0,5.84,4,35,152.22048155111145
9,-101.75,8.2,4,35,152.22048155111145
9,-113.0,4.2,4,35,653.6680498350745
10,-89.6,8.040000000000001,5,35,152.22048155111145
7,-94.2,7.92,5,35,152.22048155111145
8,-97.5,9.675,5,35,152.22048155111145
8,-108.0,6.5,5,35,653.6680498350745
9,-98.0,9.14,5,35,152.22048155111145
10,-89.0,9.633333333333333,6,35,152.22048155111145
10,-107.5,5.6,6,35,653.6680498350745
7,-88.0,9.26,6,35,152.22048155111145
8,-88.0,10.74,6,35,152.22048155111145
9,-93.75,12.024999999999999,6,35,152.22048155111145
9,-107.0,8.5,6,35,653.6680498350745
10,-95.0,10.125,7,35,152.22048155111145
10,-110.0,1.8,7,35,653.6680498350745
7,-93.6,8.52,7,35,152.22048155111145
8,-96.4,8.74,7,35,152.22048155111145
9,-97.4,10.120000000000001,7,35,152.22048155111145
10,-94.0,9.36,8,35,152.22048155111145
7,-91.8,9.4,8,35,152.22048155111145
8,-88.4,9.559999999999999,8,35,152.22048155111145
9,-93.5,9.75,8,35,152.22048155111145
9,-101.0,9.8,8,35,653.6680498350745
10,-89.6,10.24,9,35,152.22048155111145
7,-92.2,8.64,9,35,152.22048155111145
8,-93.66666666666667,10.833333333333334,9,35,152.22048155111145
8,-96.0,-9.3,9,35,653.6680498350745
9,-93.75,11.075,9,38,152.22048155111145
9,-109.0,4.8,9,38,653.6680498350745
10,-91.25,10.3,10,38,207.76376456992344
10,-111.0,4.0,10,38,665.8205394908176
7,-95.6,9.74,10,38,207.76376456992344
8,-93.33333333333333,10.666666666666666,10,38,207.76376456992344
8,-107.0,3.8,10,38,665.8205394908176
8,-110.0,-3.5,10,38,564.6815458128599
9,-96.6,11.98,10,38,207.76376456992344
10,-93.0,11.2,11,38,207.76376456992344
7,-93.66666666666667,9.0,11,38,207.76376456992344
7,-113.0,3.8,11,38,665.8205394908176
7,-112.0,-2.5,11,38,564.6815458128599
8,-95.75,10.175,11,38,207.76376456992344
8,-108.0,5.2,11,38,665.8205394908176
9,-96.0,8.95,11,38,207.76376456992344
9,-109.0,-3.0,11,38,564.6815458128599
10,-91.8,10.440000000000001,12,38,207.76376456992344
7,-95.2,9.26,12,38,207.76376456992344
8,-94.25,10.5,12,38,207.76376456992344
8,-115.0,-0.2,12,38,665.8205394908176
9,-95.4,11.459999999999999,12,38,207.76376456992344
10,-90.5,10.425,13,38,207.76376456992344
10,-109.0,4.2,13,38,665.8205394908176
7,-90.2,9.180000000000001,13,38,207.76376456992344
8,-91.6,10.36,13,38,207.76376456992344
9,-94.8,11.559999999999999,13,38,207.76376456992344
10,-90.2,9.88,14,38,207.76376456992344
7,-92.0,9.2,14,38,207.76376456992344
7,-105.0,8.0,14,38,665.8205394908176
8,-88.6,11.040000000000001,14,38,207.76376456992344
9,-94.8,11.4,14,38,207.76376456992344
10,-90.4,11.080000000000002,15,38,207.76376456992344
7,-89.0,9.280000000000001,15,38,207.76376456992344
7,-93.4,9.36,15,38,207.76376456992344
9,-94.0,11.1,15,38,207.76376456992344
10,-87.5,10.55,16,38,207.76376456992344
10,-108.0,0.5,16,38,564.6815458128599
7,-92.25,9.7,16,38,207.76376456992344
7,-103.0,2.8,16,38,665.8205394908176
8,-88.8,10.7,16,38,207.76376456992344
9,-90.6,11.059999999999999,16,38,207.76376456992344
10,-87.0,11.4,17,38,207.76376456992344
10,-97.0,9.1,17,38,665.8205394908176
7,-87.4,9.6,17,38,207.76376456992344
8,-89.5,10.5,17,38,207.76376456992344
8,-101.0,9.8,17,38,665.8205394908176
9,-95.2,11.84,17,38,207.76376456992344
10,-84.6,10.36,18,38,207.76376456992344
7,-89.6,9.1,18,38,207.76376456992344
8,-87.25,11.4,18,38,207.76376456992344
8,-105.0,8.2,18,38,665.8205394908176
9,-91.25,12.325,18,38,207.76376456992344
9,-109.0,8.2,18,38,665.8205394908176
10,-85.2,9.780000000000001,19,38,207.76376456992344
7,-84.5,9.4,19,38,207.76376456992344
7,-105.0,-4.0,19,38,665.8205394908176
8,-83.75,10.825,19,38,207.76376456992344
8,-101.0,9.5,19,38,665.8205394908176
9,-91.8,12.16,19,38,207.76376456992344
10,-96.0,12.0,1,38,207.76376456992344
10,-109.0,2.2,1,38,207.76376456992344
10,-99.42857142857143,9.942857142857141,1,38,207.76376456992347
10,-108.0,-2.2,1,38,665.8205394908176
7,-99.0,10.2,1,38,207.76376456992344
7,-99.33333333333333,5.3999999999999995,1,38,207.76376456992344
7,-98.57142857142857,8.285714285714285,1,38,207.76376456992347
7,-103.0,-3.5,1,38,665.8205394908176
8,-86.0,10.5,1,38,207.76376456992344
8,-95.0,10.0,1,38,207.76376456992344
8,-100.125,9.35,1,38,207.76376456992347
9,-103.0,11.2,1,38,207.76376456992344
9,-91.0,-4.5,1,38,207.76376456992344
9,-101.0,10.333333333333334,1,38,207.76376456992344
9,-117.0,-1.8,1,38,665.8205394908176
9,-114.0,-9.5,1,38,564.6815458128599
10,-87.8,10.7,20,38,207.76376456992344
7,-88.5,9.575,20,38,207.76376456992344
7,-103.0,5.2,20,38,665.8205394908176
8,-89.0,10.820000000000002,20,38,207.76376456992344
9,-87.25,11.225000000000001,20,38,207.76376456992344
9,-107.0,11.0,20,38,665.8205394908176
10,-109.0,7.5,2,38,207.76376456992344
10,-96.0,9.5,2,38,207.76376456992344
10,-100.0,8.7625,2,38,207.76376456992347
7,-97.0,10.0,2,38,207.76376456992344
7,-102.0,9.5,2,38,207.76376456992344
7,-105.0,7.05,2,38,207.76376456992344
7,-109.5,1.0,2,38,665.8205394908176
8,-95.0,10.0,2,38,207.76376456992344
8,-103.0,9.8,2,38,207.76376456992344
8,-100.375,9.6625,2,38,207.76376456992347
9,-109.0,7.8,2,38,207.76376456992344
9,-97.0,10.5,2,38,207.76376456992344
9,-102.375,9.625,2,38,207.76376456992347
10,-102.0,9.8,3,38,207.76376456992344
10,-99.0,9.8,3,38,207.76376456992344
10,-104.25,7.9,3,38,207.76376456992347
7,-105.0,7.0,3,38,207.76376456992344
7,-105.0,7.5,3,38,207.76376456992344
7,-103.875,7.562500000000002,3,38,207.76376456992347
8,-106.0,7.5,3,38,207.76376456992344
8,-97.0,10.8,3,38,207.76376456992344
8,-102.66666666666667,8.683333333333332,3,38,207.76376456992344
8,-115.0,-1.7000000000000002,3,38,665.8205394908176
9,-101.0,9.2,3,38,207.76376456992344
9,-117.0,-4.2,3,38,665.8205394908176
9,-106.5,9.7375,3,38,207.76376456992347
10,-100.0,10.5,4,38,207.76376456992344
10,-102.16666666666667,7.866666666666667,4,38,207.76376456992344
10,-102.33333333333333,9.533333333333333,4,38,207.76376456992344
10,-111.0,-0.8500000000000001,4,38,665.8205394908176
7,-114.0,-1.0,4,38,665.8205394908176
7,-102.0,8.316666666666668,4,38,207.76376456992344
7,-100.71428571428571,7.6000000000000005,4,38,207.76376456992347
7,-107.0,3.0,4,38,665.8205394908176
8,-113.0,1.5,4,38,665.8205394908176
8,-99.2,9.780000000000001,4,38,207.76376456992344
8,-117.0,-2.8,4,38,665.8205394908176
8,-98.85714285714286,8.700000000000001,4,38,207.76376456992347
8,-97.0,8.0,4,38,665.8205394908176
9,-105.0,10.2,4,38,207.76376456992344
9,-103.83333333333333,9.216666666666667,4,38,207.76376456992344
9,-101.42857142857143,9.842857142857143,4,38,207.76376456992347
9,-117.0,-2.8,4,38,665.8205394908176
10,-98.8,8.22,5,38,207.76376456992344
7,-99.0,8.2,5,38,207.76376456992344
7,-91.0,9.5,5,38,207.76376456992344
7,-101.28571428571429,8.614285714285714,5,38,207.76376456992347
7,-108.0,5.0,5,38,665.8205394908176
8,-100.5,9.675,5,38,207.76376456992344
8,-110.0,-0.6000000000000001,5,38,665.8205394908176
9,-102.6,11.3,5,38,207.76376456992344
10,-97.8,8.059999999999999,6,38,207.76376456992344
7,-97.6,8.5,6,38,207.76376456992344
8,-101.0,9.48,6,38,207.76376456992344
9,-101.0,11.524999999999999,6,38,207.76376456992344
9,-113.0,4.2,6,38,665.8205394908176
10,-99.25,8.5,7,38,207.76376456992344
10,-114.0,-0.5,7,38,665.8205394908176
7,-98.6,9.120000000000001,7,38,207.76376456992344
8,-96.6,9.879999999999999,7,38,207.76376456992344
9,-102.75,10.75,7,38,207.76376456992344
9,-115.0,5.0,7,38,665.8205394908176
9,-97.25,10.325,8,38,207.76376456992344
9,-109.0,0.8,8,38,665.8205394908176
7,-95.2,6.04,8,38,207.76376456992344
8,-94.5,5.825,8,38,207.76376456992344
8,-113.0,2.2,8,38,665.8205394908176
9,-101.2,10.879999999999999,8,38,207.76376456992344
10,-97.4,10.4,9,38,207.76376456992344
7,-94.8,9.4,9,38,207.76376456992344
8,-93.6,10.319999999999999,9,38,207.76376456992344
9,-100.6,11.36,9,54,207.76376456992344
10,-95.0,10.433333333333334,10,54,334.73273611422775
10,-93.5,10.75,10,54,560.0152942914252
7,-95.6,9.1,10,54,560.0152942914252
8,-93.0,10.15,10,54,334.73273611422775
8,-94.33333333333333,10.1,10,54,560.0152942914252
9,-98.0,11.2,10,54,334.73273611422775
9,-98.0,11.033333333333333,10,54,560.0152942914252
10,-94.5,9.6,11,54,334.73273611422775
10,-94.33333333333333,10.833333333333334,11,54,560.0152942914252
7,-94.0,9.6,11,54,334.73273611422775
7,-95.33333333333333,9.266666666666667,11,54,560.0152942914252
8,-94.2,9.9,11,54,560.0152942914252
9,-96.8,9.0,11,54,560.0152942914252
10,-95.33333333333333,0.033333333333333215,12,54,334.73273611422775
10,-94.0,2.85,12,54,560.0152942914252
7,-93.0,10.0,12,54,334.73273611422775
7,-93.25,9.2,12,54,560.0152942914252
8,-93.0,10.0,12,54,334.73273611422775
8,-92.66666666666667,9.666666666666666,12,54,560.0152942914252
9,-91.0,11.5,12,54,334.73273611422775
9,-94.0,9.8,12,54,560.0152942914252
10,-91.2,8.040000000000001,13,54,560.0152942914252
7,-91.0,9.6,13,54,334.73273611422775
7,-91.0,9.0,13,54,560.0152942914252
8,-90.5,11.25,13,54,334.73273611422775
8,-92.66666666666667,10.233333333333333,13,54,560.0152942914252
9,-94.4,11.919999999999998,13,54,560.0152942914252
10,-90.0,9.5,14,54,334.73273611422775
10,-89.75,10.35,14,54,560.0152942914252
7,-91.2,9.3,14,54,560.0152942914252
8,-90.6,11.1,14,54,560.0152942914252
9,-93.0,10.319999999999999,14,54,560.0152942914252
10,-89.6,10.64,15,54,560.0152942914252
7,-89.2,5.54,15,54,560.0152942914252
8,-93.0,11.066666666666668,15,54,334.73273611422775
8,-88.5,10.5,15,54,560.0152942914252
9,-95.0,12.8,15,54,334.73273611422775
9,-89.75,11.5,15,54,560.0152942914252
10,-88.5,11.75,16,54,334.73273611422775
10,-87.66666666666667,8.566666666666666,16,54,560.0152942914252
7,-88.0,10.0,16,54,334.73273611422775
7,-87.5,8.725,16,54,560.0152942914252
8,-86.0,3.1500000000000004,16,54,334.73273611422775
8,-89.0,10.933333333333332,16,54,560.0152942914252
9,-88.0,12.0,16,54,334.73273611422775
9,-89.75,11.600000000000001,16,54,560.0152942914252
10,-87.5,11.075,17,54,334.73273611422775
10,-89.0,11.5,17,54,560.0152942914252
7,-88.8,8.52,17,54,560.0152942914252
8,-89.0,11.2,17,54,334.73273611422775
8,-89.75,10.675,17,54,560.0152942914252
9,-90.6,11.5,17,54,560.0152942914252
10,-86.4,10.959999999999999,18,54,560.0152942914252
7,-87.4,8.580000000000002,18,54,560.0152942914252
8,-88.0,11.0,18,54,334.73273611422775
8,-86.5,10.8,18,54,560.0152942914252
9,-88.6,10.780000000000001,18,54,560.0152942914252
10,-85.4,9.1,19,54,560.0152942914252
7,-86.5,9.65,19,54,334.73273611422775
7,-87.0,9.266666666666667,19,54,560.0152942914252
8,-85.66666666666667,8.266666666666667,19,54,334.73273611422775
8,-86.0,11.0,19,54,560.0152942914252
9,-88.0,11.8,19,54,334.73273611422775
9,-87.75,9.85,19,54,560.0152942914252
10,-101.0,7.8,1,54,334.73273611422775
10,-103.5,7.875,1,54,560.0152942914252
7,-103.0,6.8,1,54,334.73273611422775
7,-104.0,6.95,1,54,560.0152942914252
8,-102.5,8.35,1,54,334.73273611422775
8,-102.66666666666667,6.166666666666667,1,54,560.0152942914252
